TEAM_ID_HOME,MIN_HOME,PTS_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,IS_HOME_HOME,DAYS_SINCE_LAST_GAME_HOME,PTS_ROLL5_HOME,FG_PCT_ROLL5_HOME,REB_ROLL5_HOME,AST_ROLL5_HOME,TOV_ROLL5_HOME,TEAM_ID_AWAY,MIN_AWAY,PTS_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,IS_HOME_AWAY,DAYS_SINCE_LAST_GAME_AWAY,PTS_ROLL5_AWAY,FG_PCT_ROLL5_AWAY,REB_ROLL5_AWAY,AST_ROLL5_AWAY,TOV_ROLL5_AWAY,HOME_WIN,POINT_DIFF,GAME_DAYOFWEEK,GAME_MONTH,GAME_DAY,GAME_YEAR,GAME_DAYOFYEAR
1610612737,239,86,33,90,0.367,9,30,0.3,11,17,0.647,10,38,48,20,5,6,15,16,-29.0,1,1.0,96.6,0.4314,49.0,25.4,15.8,1610612748,240,115,42,94,0.447,17,38,0.447,14,17,0.824,10,44,54,23,9,10,11,17,29.0,0,1.0,105.2,0.45519999999999994,47.8,21.6,14.8,0,-29,2,4,4,2018,94
1610612737,240,113,41,98,0.418,13,37,0.351,18,26,0.692,8,31,39,27,10,3,10,24,-8.0,1,2.0,102.4,0.4372,44.6,23.6,14.2,1610612755,238,121,43,87,0.494,17,37,0.459,18,30,0.6,11,43,54,29,7,8,18,22,8.0,0,2.0,119.6,0.5074,49.8,31.2,12.6,0,-8,1,4,10,2018,100
1610612737,239,116,48,105,0.457,8,33,0.242,12,18,0.667,10,44,54,32,7,12,16,28,14.0,1,174.0,106.0,0.4446,45.6,25.2,14.4,1610612740,240,102,38,104,0.365,8,39,0.205,18,29,0.621,14,40,54,25,5,4,16,23,-14.0,0,1.0,106.6,0.4298,49.6,25.6,16.4,1,14,0,10,1,2018,274
1610612737,239,130,49,84,0.583,14,34,0.412,18,25,0.72,9,29,38,25,8,5,14,23,3.0,1,3.0,112.6,0.4556,43.0,24.8,18.0,1610612759,241,127,48,87,0.552,12,31,0.387,19,23,0.826,7,27,34,33,6,2,11,20,-3.0,0,3.0,106.4,0.4604000000000001,45.4,23.8,14.6,1,3,2,10,10,2018,283
1610612737,241,111,37,91,0.407,15,38,0.395,22,31,0.71,10,44,54,28,6,6,15,26,7.0,1,3.0,116.2,0.4598,46.2,25.8,18.8,1610612742,240,104,38,91,0.418,12,40,0.3,16,26,0.615,9,43,52,25,7,9,17,27,-7.0,0,2.0,115.4,0.4474,43.0,25.6,15.6,1,7,2,10,24,2018,297
1610612737,241,85,27,84,0.321,12,40,0.3,19,23,0.826,11,37,48,20,9,8,22,13,-12.0,1,3.0,110.6,0.43360000000000004,46.2,25.2,18.4,1610612741,240,97,36,83,0.434,12,33,0.364,13,16,0.813,8,44,52,25,14,6,20,21,12.0,0,1.0,108.0,0.47379999999999994,41.2,22.2,15.4,0,-12,5,10,27,2018,300
1610612737,239,115,42,87,0.483,8,31,0.258,23,34,0.676,10,33,43,26,6,6,22,28,-31.0,1,2.0,103.4,0.42400000000000004,46.2,23.8,18.8,1610612758,239,146,53,98,0.541,14,35,0.4,26,32,0.813,10,36,46,38,14,3,14,29,31.0,0,2.0,117.8,0.48179999999999995,50.6,26.4,14.6,0,-31,3,11,1,2018,305
1610612737,239,123,46,88,0.523,13,32,0.406,18,23,0.783,8,29,37,33,11,7,16,21,5.0,1,2.0,105.8,0.44720000000000004,42.8,24.8,19.0,1610612748,240,118,41,85,0.482,16,40,0.4,20,26,0.769,13,28,41,27,6,6,17,20,-5.0,0,4.0,114.8,0.45999999999999996,46.8,23.4,15.0,1,5,5,11,3,2018,307
1610612737,240,107,37,92,0.402,11,38,0.289,22,29,0.759,15,30,45,26,5,9,17,30,-5.0,1,1.0,112.2,0.4854,40.2,26.4,19.8,1610612752,241,112,34,77,0.442,11,30,0.367,33,47,0.702,11,37,48,15,8,7,16,30,5.0,0,2.0,108.2,0.4452,47.2,19.6,16.0,0,-5,2,11,7,2018,311
1610612737,240,109,36,79,0.456,7,28,0.25,30,40,0.75,9,44,53,17,6,2,16,21,-15.0,1,2.0,111.2,0.4692,43.0,24.8,18.6,1610612765,241,124,46,97,0.474,20,47,0.426,12,19,0.632,10,34,44,30,10,6,10,31,15.0,0,2.0,112.0,0.4224,50.6,22.0,16.2,0,-15,4,11,9,2018,313
1610612737,242,119,45,101,0.446,12,38,0.316,17,19,0.895,16,35,51,29,6,6,14,38,-8.0,1,2.0,102.0,0.4062,44.2,23.8,16.4,1610612746,240,127,40,93,0.43,10,33,0.303,37,47,0.787,15,37,52,24,9,8,15,22,8.0,0,2.0,123.8,0.46880000000000005,48.6,23.8,13.4,0,-8,0,11,19,2018,323
1610612737,238,108,42,93,0.452,10,36,0.278,14,18,0.778,9,25,34,24,10,7,9,21,-16.0,1,2.0,102.4,0.4102,42.2,23.6,14.8,1610612761,240,124,48,90,0.533,11,29,0.379,17,23,0.739,14,41,55,33,6,1,17,21,16.0,0,1.0,111.8,0.48840000000000006,48.8,26.0,17.8,0,-16,2,11,21,2018,325
1610612737,239,96,35,81,0.432,6,35,0.171,20,29,0.69,5,35,40,22,9,7,20,26,-18.0,1,2.0,101.0,0.40679999999999994,41.8,23.0,16.0,1610612738,240,114,42,91,0.462,13,40,0.325,17,21,0.81,7,36,43,31,11,7,16,29,18.0,0,2.0,108.8,0.4546,46.2,26.6,13.6,0,-18,4,11,23,2018,327
1610612737,238,124,50,94,0.532,16,39,0.41,8,11,0.727,9,32,41,34,5,9,15,23,1.0,1,2.0,107.2,0.4436,41.4,25.8,15.2,1610612766,241,123,41,92,0.446,18,45,0.4,23,28,0.821,10,32,42,30,8,4,10,15,-1.0,0,2.0,118.0,0.47459999999999997,43.4,25.0,13.0,1,1,6,11,25,2018,329
1610612737,240,111,44,90,0.489,5,26,0.192,18,24,0.75,9,26,35,23,10,4,18,21,-17.0,1,3.0,110.6,0.45759999999999995,43.6,25.0,19.4,1610612744,240,128,48,82,0.585,13,24,0.542,19,22,0.864,6,33,39,33,10,8,20,24,17.0,0,2.0,118.2,0.49659999999999993,45.8,26.4,15.2,0,-17,0,12,3,2018,337
1610612737,240,117,41,92,0.446,12,38,0.316,23,31,0.742,8,35,43,28,13,4,17,27,-14.0,1,2.0,109.2,0.4404,44.0,23.8,19.8,1610612764,240,131,46,95,0.484,12,38,0.316,27,32,0.844,12,37,49,35,9,4,15,24,14.0,0,2.0,109.0,0.46299999999999997,41.0,26.4,13.8,0,-14,2,12,5,2018,339
